timestamp (ms), x (G), y (G), z (G)
10474,2.54,3.32,4.11
10485,4.11,0.98,3.71
10496,3.32,3.32,2.54
10507,2.54,2.93,3.71
10518,2.93,3.32,4.11
10529,3.32,1.76,2.93
10540,2.54,3.71,3.32
10551,3.32,1.76,2.54
10562,4.11,1.76,3.71
10573,4.11,2.93,2.93
10584,2.54,2.54,2.54
10595,2.93,1.76,4.11
10606,2.54,2.93,4.11
10617,4.11,3.32,4.11
10629,3.32,1.76,2.54
10642,2.93,3.32,4.50
10653,2.54,1.37,2.54
10664,3.71,1.37,4.50
10675,3.71,1.37,3.32
10687,2.54,2.15,3.32
10698,4.11,1.37,4.11
10709,3.32,1.76,2.54
10720,3.71,1.76,2.93
10731,3.32,2.15,2.93
10742,2.54,1.37,2.54
10753,2.93,2.15,2.54
10764,2.93,3.71,2.54
10775,3.71,2.93,4.11
10786,2.54,2.15,3.32
10797,2.15,2.54,3.71
10808,2.15,1.37,2.15
10820,3.32,1.76,3.71
10831,3.71,1.76,2.93
10842,2.93,2.54,2.54
10853,2.54,2.93,4.11
10864,3.32,2.93,4.50
10875,2.93,1.76,2.93
10886,4.50,1.37,4.11
10897,4.50,2.93,4.89
10911,2.54,2.93,3.32
10922,3.32,1.37,2.54
10933,4.11,1.76,4.50
10944,2.54,3.32,4.11
10955,4.11,2.15,4.50
10966,2.15,2.54,4.11
10977,2.15,2.93,2.54
10988,4.11,2.93,4.50
10999,3.32,3.71,2.54
11010,2.15,1.76,3.71
11021,3.71,2.93,4.50
11032,4.11,1.76,2.54
11044,3.32,4.11,4.50
11055,3.71,2.54,2.54
11066,2.54,1.37,2.93
11077,3.32,3.32,2.54
11088,2.15,1.76,2.15
11099,4.11,0.98,2.15
11110,4.11,1.37,2.93
11121,4.11,2.93,4.50
11132,3.71,2.54,2.93
11143,2.15,3.32,2.93
11154,2.93,2.54,4.11
11168,2.15,1.76,2.93
11179,2.54,1.37,3.32
11190,2.93,3.32,4.11
11201,2.54,2.15,3.32
11212,2.54,0.98,3.71
11223,1.76,2.93,3.32
11234,4.11,1.76,3.71
11245,4.11,1.76,3.32
11256,2.93,1.76,2.54
11268,2.93,1.76,2.15
11279,3.71,3.32,2.54
11290,2.15,2.54,4.50
11301,3.32,1.76,2.54
11312,2.93,1.37,4.11
11323,2.15,2.54,2.15
11334,2.93,1.37,2.93
11345,3.71,1.37,2.54
11356,4.11,3.32,2.54
11367,3.71,1.37,4.11
11378,2.93,2.15,2.54
11389,4.11,3.32,4.11
11400,4.50,1.76,4.11
11411,3.71,2.15,3.71
11425,4.50,2.15,3.32
11436,2.54,3.32,3.32
11447,4.11,2.15,3.71
11458,2.54,1.76,3.32
11470,2.54,3.32,2.54
11481,1.76,3.71,2.54
11492,3.32,3.32,2.54
11503,2.93,3.71,3.32
11514,3.71,1.37,3.71
11525,3.32,1.76,3.71
11536,3.71,4.11,2.54
11547,2.93,2.54,4.11
11558,2.93,1.76,4.11
11569,3.32,2.93,3.32
11580,2.93,1.76,4.50
11591,2.54,1.37,2.15
11603,2.93,2.54,3.71
11614,4.50,1.76,4.89
11625,2.54,1.37,4.50
11636,4.50,1.37,4.11
11647,3.71,1.37,2.54
11658,2.54,1.76,2.54
11669,3.71,3.71,4.11
11683,3.71,2.54,4.11
11694,3.71,2.93,3.32
11705,1.76,3.71,4.50
11716,2.54,1.76,3.71
11727,4.11,3.32,4.50
11738,3.32,1.37,4.50
11749,3.71,1.37,3.32
11760,2.54,2.93,2.15
11771,4.50,1.37,4.11
11782,2.15,2.93,2.54
11793,3.71,3.32,4.11
11804,2.93,2.15,2.54
11815,3.71,1.37,4.50
11827,4.11,2.54,2.54
11838,4.50,3.32,2.93
11849,2.54,3.32,3.71
11860,3.71,1.76,2.15
11871,3.71,2.15,4.50
11882,3.32,2.93,2.54
11893,2.93,3.32,2.15
11904,2.15,2.15,3.32
11915,4.11,2.15,2.15
11926,3.32,2.93,4.11
11937,2.15,3.32,4.50
11951,2.93,1.37,2.54
11962,2.54,2.15,2.15
11973,2.54,3.32,3.71
11984,3.32,2.15,4.50
11995,2.93,2.93,2.93
12007,3.71,1.37,2.93
12018,2.15,3.32,3.32
12029,2.15,2.93,4.50
12040,3.71,2.93,2.54
12051,3.71,2.93,3.32
12062,4.11,2.93,2.54
12073,3.32,2.15,2.93
12084,2.15,3.71,4.50
12095,4.50,2.15,2.54
12106,3.32,0.98,2.15
12117,3.32,1.76,2.54
12128,2.93,1.76,2.93
12140,3.32,1.37,4.11
12151,2.54,2.54,4.50
12162,3.71,2.54,3.71
12173,2.15,3.32,4.50
12184,2.93,3.32,3.32
12195,2.93,1.76,2.54
12209,3.71,2.15,2.93
12220,2.93,0.98,4.89
12231,3.71,1.76,4.11
12242,2.15,2.15,3.71
12253,2.54,3.71,3.32
12264,2.15,3.32,2.93
12275,4.11,1.37,4.11
12286,4.11,2.93,2.54
12297,3.32,0.98,2.54
12308,4.11,2.54,4.11
12319,2.54,1.37,3.32
12330,3.32,2.93,2.54
12341,4.11,2.15,4.11
12352,4.11,1.37,3.71
12363,4.11,3.71,2.93
12375,2.15,3.32,3.71
12386,2.54,2.54,2.93
12397,4.11,3.32,2.93
12408,4.11,1.76,4.50
12419,4.50,2.15,2.93
12430,4.11,3.32,4.11
12441,3.71,2.54,4.11
12452,2.54,3.71,4.50
12466,3.32,3.71,4.50
12477,4.11,1.76,3.32
12488,2.54,3.32,3.32
12499,4.11,3.32,3.32
12510,3.32,2.15,3.71
12521,4.11,1.76,2.15
12532,4.11,3.32,2.93
12543,3.71,3.71,2.54
12554,2.93,2.54,2.54
12566,4.11,2.15,4.50
12577,3.71,2.54,4.11
12588,4.11,2.15,2.54
12599,2.54,2.93,3.71
12610,3.32,2.15,3.71
12621,3.71,2.15,3.71
12632,2.54,2.54,4.50
12643,2.93,2.93,4.11
12654,2.93,2.15,3.32
12665,3.32,3.32,4.11
12676,2.54,2.54,2.93
12687,2.93,1.76,2.93
12699,3.71,2.15,4.11
12710,2.54,2.15,2.93
12723,2.54,2.15,3.71
12734,3.32,1.76,3.71
12746,2.15,2.93,4.11
12757,2.54,2.15,3.71
12768,2.93,2.15,2.54
12779,3.32,1.76,2.54
12790,3.71,1.76,2.54
12801,2.54,2.93,2.93
12812,4.11,2.93,3.71
12823,3.71,4.11,4.11
12834,2.93,2.93,2.93
12845,2.54,2.93,2.54
12856,3.71,2.15,3.32
12867,2.15,1.76,2.54
12879,3.32,3.32,4.11
12890,4.11,3.32,3.71
12901,3.32,3.32,4.11
12912,2.93,3.32,4.11
12923,4.11,2.54,2.15
12934,2.93,2.54,2.93
12945,4.11,2.54,3.71
12956,3.32,1.76,2.54
12967,2.93,3.32,2.93
12978,4.11,1.76,3.71
12992,2.54,1.76,2.54
13003,2.54,2.15,2.54
13014,2.54,2.93,4.11
13025,2.54,2.93,3.71
13036,3.71,2.54,2.93
13047,2.93,2.15,3.71
13058,2.93,2.93,3.71
13069,3.71,2.15,3.71
13081,2.54,1.76,4.50
13092,2.54,2.93,3.71
13103,3.71,2.93,4.11
13114,2.54,2.93,3.32
13125,2.93,3.32,3.32
13136,3.71,1.76,2.54
13147,2.15,2.15,2.54
13158,4.11,3.32,3.71
13169,2.54,2.54,3.71
13180,4.11,2.15,2.54
13191,2.93,3.32,2.54
13202,4.11,2.54,3.71
13213,3.32,2.15,4.11
13225,2.54,2.15,4.11
13236,2.54,2.15,3.32
13249,2.54,2.93,3.32
13260,4.11,2.15,3.71
13271,3.71,3.32,2.93
13282,3.71,1.76,2.93
13294,3.71,1.76,3.71
13305,2.93,2.54,3.71
13316,3.32,1.76,4.11
13327,2.93,2.15,4.11
13338,2.93,2.54,4.11
13349,3.71,2.93,3.32
13360,3.71,2.54,3.71
13371,2.15,3.32,3.71
13382,2.15,2.15,2.54
13393,2.93,3.32,3.32
13404,3.71,2.15,3.71
13415,3.71,2.54,2.54
13427,3.71,2.15,3.71
13438,3.32,2.15,3.71
13449,3.71,1.76,3.32
13460,3.32,2.93,2.93
13471,2.54,1.76,4.11
13482,3.32,2.93,4.11
13493,3.32,2.93,4.11
13507,3.32,1.76,2.93
13518,2.54,3.32,2.93
13529,4.11,1.76,4.11
13540,3.71,2.54,4.11
13551,3.32,1.76,2.93
13562,3.71,3.32,2.93
13573,2.93,2.93,3.71
13584,4.11,1.76,3.32
13595,3.71,1.76,2.54
13606,4.11,2.54,3.71
13617,3.32,2.15,3.71
13628,2.54,2.15,2.54
13640,3.32,2.15,3.71
13651,2.54,1.76,3.71
13662,3.71,1.76,2.93
13673,3.32,2.15,3.32
13684,3.71,1.76,2.93
13695,2.93,1.37,2.54
13706,3.32,2.93,3.71
13717,3.32,2.54,4.11
13728,4.50,2.93,2.93
13739,3.32,2.93,2.54
13750,4.11,2.15,3.71
13761,2.54,2.54,3.32
13775,2.54,3.32,2.54
13786,2.93,1.76,4.11
13797,3.32,2.93,3.71
13808,2.93,1.37,3.71
13819,4.11,2.54,4.11
13830,2.93,2.93,2.93
13842,4.50,2.54,4.11
13853,2.93,2.54,4.11
13864,2.54,1.76,2.93
13875,3.71,2.93,3.71
13886,4.11,2.15,3.32
13897,3.32,1.76,4.50
13908,2.54,2.15,3.32
13919,3.32,2.54,4.11
13930,3.71,2.93,4.11
13941,3.71,3.32,3.71
13952,4.11,3.32,3.32
13963,3.71,3.32,3.32
13974,2.15,3.32,3.71
13985,3.71,3.32,4.11
13997,2.54,1.76,2.93
14008,2.93,2.93,3.71
14019,2.93,2.15,3.32
14032,2.54,1.76,4.11
14043,4.11,1.76,3.71
14055,3.32,2.15,3.32
14066,2.54,2.93,3.32
14077,2.93,1.76,3.32
14088,2.54,2.15,2.93
14099,2.15,2.93,3.32
14110,3.71,1.76,2.93
14121,2.93,2.15,2.93
14132,2.54,2.93,4.11
14143,2.93,2.15,2.93
14154,2.93,3.32,3.32
14165,3.32,3.32,3.71
14176,3.71,1.76,2.54
14188,2.54,1.37,2.54
14199,2.54,1.76,4.11
14210,3.32,1.76,3.71
14221,3.32,2.54,2.54
14232,4.11,1.76,4.11
14243,3.71,2.15,3.32
14254,3.32,2.54,2.54
14265,3.32,2.15,3.71
14276,2.54,1.76,2.54
14290,2.93,2.93,3.71
14301,2.93,3.32,4.50
14312,3.71,2.54,3.71
14323,3.71,2.93,2.93
14334,2.54,2.15,3.71
14345,2.93,1.76,4.11
14356,3.71,1.76,2.54
14367,2.15,3.32,2.54
14378,3.32,1.37,2.93
14390,3.71,2.93,4.11
14401,4.11,2.93,4.11
14412,2.93,3.32,2.93
14423,3.71,2.54,3.32
14434,2.54,3.32,3.71
14445,2.93,2.15,3.32
14456,3.71,2.15,3.32
14467,2.15,2.54,3.71
14478,2.54,2.15,2.93
14489,2.54,3.32,2.15
14500,2.54,2.93,4.11
14512,4.11,2.54,2.54
14523,3.71,2.93,3.32
14534,2.93,2.93,2.93
14547,4.11,2.54,2.93
14558,2.93,3.32,3.32
14570,3.71,2.54,3.71
14581,3.71,2.54,2.93
14592,3.71,2.54,3.71
14603,3.71,2.93,2.54
14614,3.71,2.93,3.32
14625,2.93,2.54,2.93
14636,2.93,3.32,2.54
14647,2.54,2.15,4.11
14658,2.93,2.93,2.93
14669,3.32,3.32,3.71
14680,2.93,3.32,3.32
14692,2.54,1.37,3.32
14703,2.54,2.54,3.32
14714,4.11,1.76,2.54
14725,3.32,2.54,3.71
14736,2.93,2.15,3.32
14747,2.54,2.93,2.54
14758,3.71,2.93,4.11
14769,4.11,1.76,4.11
14780,4.11,2.15,4.11
14791,3.32,2.93,4.11
14802,2.54,3.32,3.71
14816,3.32,2.15,3.71
14827,2.54,2.93,3.32
14838,3.32,2.93,2.93
14849,4.11,3.32,2.54
14860,3.32,2.15,3.32
14871,2.93,2.54,3.71
14883,4.11,1.76,3.32
14894,2.93,1.76,2.93
14905,2.93,1.37,2.93
14916,3.32,2.15,3.71
14927,3.32,2.93,4.11
14938,2.93,2.54,2.93
14949,2.93,3.32,3.71
14960,4.11,1.76,2.93
14971,4.11,2.15,3.32
14982,2.54,1.76,3.71
14993,2.93,3.71,3.71
15005,3.32,2.93,2.54
15016,3.71,2.54,3.71
15027,2.93,4.50,2.93
15038,2.54,2.15,2.93
