timestamp (ms), x (G), y (G), z (G)
2074,3.32,2.54,2.54
2085,2.15,1.37,2.93
2096,2.54,2.54,4.11
2107,3.71,2.93,4.11
2118,4.50,1.76,4.50
2129,4.11,3.71,4.11
2140,3.32,2.93,2.15
2154,3.32,4.11,3.32
2165,2.93,2.93,2.54
2176,3.32,2.15,4.11
2187,2.15,3.32,2.93
2198,3.32,2.54,2.54
2209,4.11,2.54,2.93
2220,4.11,2.93,2.93
2231,2.54,2.15,3.71
2242,2.93,2.54,2.54
2253,4.50,2.54,4.11
2264,2.15,3.32,2.54
2275,2.15,2.15,4.11
2287,3.71,2.54,3.71
2298,4.11,3.71,2.93
2309,3.32,2.93,2.15
2320,2.93,3.71,4.11
2331,3.32,2.15,3.71
2342,3.71,1.76,4.11
2353,3.71,1.76,2.54
2364,2.54,2.93,4.89
2375,2.15,2.93,4.11
2386,4.89,2.15,2.54
2397,2.93,2.93,3.71
2408,3.32,1.37,2.93
2422,2.93,2.15,4.11
2433,1.76,2.93,2.93
2444,2.54,3.32,4.11
2455,2.54,2.93,3.71
2466,3.32,2.15,4.50
2477,2.54,2.93,2.15
2488,2.15,4.11,2.54
2499,3.71,1.37,2.54
2510,4.11,2.15,4.11
2521,2.54,3.32,4.50
2532,3.71,3.32,2.15
2543,2.54,0.98,2.54
2555,2.54,3.32,2.54
2566,2.15,3.32,4.50
2577,3.32,1.37,4.11
2588,4.50,3.32,3.71
2599,3.32,2.54,2.93
2610,4.50,1.76,2.54
2621,2.15,2.54,2.54
2632,3.32,0.98,2.54
2643,2.15,2.54,3.32
2654,4.11,2.15,2.93
2665,2.15,2.54,2.54
2676,3.32,1.37,4.50
2687,4.11,1.76,3.71
2701,2.54,2.54,4.11
2712,3.71,2.54,2.54
2723,1.76,2.93,3.71
2734,2.15,2.54,2.15
2745,2.15,3.71,3.71
2756,2.54,2.93,2.15
2767,3.71,2.54,4.11
2778,4.11,3.32,2.54
2789,4.50,1.76,2.54
2800,4.11,2.54,2.93
2811,3.71,1.76,4.11
2822,3.71,3.71,2.54
2834,4.50,2.54,2.15
2845,3.32,1.37,2.93
2856,2.93,1.76,2.15
2867,4.11,4.11,2.93
2878,2.54,3.71,4.11
2889,2.93,4.11,4.11
2900,4.50,2.93,3.71
2911,3.71,3.32,4.50
2922,3.32,3.32,4.11
2933,2.54,1.37,2.93
2944,2.15,2.54,4.11
2955,3.71,2.54,3.32
2969,4.50,2.93,2.93
2980,2.15,2.93,2.15
2991,3.32,0.98,2.15
3002,4.50,1.37,4.50
3013,3.71,3.32,3.32
3024,2.93,1.76,2.15
3035,2.93,3.32,4.11
3046,2.54,1.37,3.32
3057,3.32,3.71,2.54
3068,2.93,3.32,2.93
3079,2.54,2.93,3.71
3090,2.15,1.37,3.32
3102,4.50,2.93,2.15
3113,3.71,3.32,4.11
3124,4.11,3.32,4.11
3135,3.71,1.37,2.15
3146,2.15,2.93,1.76
3157,4.50,2.15,2.54
3168,2.54,3.71,3.71
3179,4.50,2.54,2.54
3190,2.15,3.32,3.71
3201,1.76,1.76,4.11
3212,4.11,1.37,2.54
3223,2.54,2.15,3.71
3237,2.54,2.54,4.11
3248,4.50,2.15,4.11
3259,2.54,2.93,4.50
3270,2.54,1.76,3.71
3281,4.11,1.37,2.54
3292,2.93,2.54,2.54
3303,4.11,2.54,3.71
3314,3.32,2.54,4.50
3325,2.93,0.98,2.93
3336,2.54,1.37,4.11
3347,2.93,1.37,2.15
3359,2.54,2.93,4.11
3370,3.71,4.11,2.54
3381,2.54,1.37,4.11
3392,4.11,3.71,4.11
3403,3.71,2.93,3.71
3414,3.71,0.98,2.54
3425,4.11,4.11,3.32
3436,3.71,1.76,2.93
3447,2.54,2.54,4.11
3458,2.54,2.54,2.54
3469,2.15,2.54,3.32
3480,2.54,1.76,3.32
3491,3.71,3.32,2.15
3502,4.11,2.15,2.15
3516,3.71,3.71,3.71
3527,4.11,2.15,2.15
3538,2.54,2.15,2.54
3549,2.15,2.15,2.15
3560,4.11,1.37,2.93
3571,3.32,2.15,3.32
3582,2.54,2.54,3.71
3594,4.50,1.37,3.32
3605,4.11,2.93,4.11
3616,3.71,3.32,3.71
3627,4.50,1.76,2.54
3638,3.32,2.54,4.11
3649,3.71,2.54,3.71
3660,2.93,3.71,4.11
3671,4.50,1.76,3.32
3682,2.54,2.54,4.11
3693,3.32,3.32,2.15
3704,3.71,2.93,2.54
3715,4.11,1.37,2.93
3726,2.93,2.15,2.15
3737,2.54,2.93,2.54
3748,3.71,2.15,2.15
3760,3.32,1.76,4.50
3771,3.32,4.11,2.93
3784,2.15,1.37,2.93
3795,2.54,3.32,2.93
3806,4.11,3.32,2.93
3817,2.54,2.93,3.71
3829,4.11,1.37,3.32
3840,2.15,1.76,3.32
3851,2.15,0.98,2.93
3862,3.71,1.37,4.11
3873,2.93,3.32,2.93
3884,4.11,3.32,4.50
3895,4.11,1.76,3.32
3906,3.71,2.15,2.54
3917,2.93,1.76,4.11
3928,2.15,2.54,4.11
3939,3.71,3.32,3.32
3950,2.54,1.37,4.11
3961,2.93,3.32,2.54
3972,3.71,1.76,4.11
3983,4.50,1.37,4.11
3994,3.32,1.37,4.11
4005,1.76,2.54,2.54
4016,3.32,1.76,2.54
4028,3.71,3.32,3.71
4039,4.11,2.93,3.32
4056,3.71,2.93,2.54
4067,3.71,2.93,2.54
4078,3.32,1.37,4.50
4089,3.71,2.54,2.15
4100,3.32,2.93,4.89
4111,1.76,1.37,2.93
4122,4.50,1.37,2.54
4133,3.71,3.71,4.11
4144,3.32,1.76,2.54
4155,3.32,2.93,2.54
4166,2.93,2.93,4.11
4177,2.15,3.71,3.32
4189,2.93,3.32,2.54
4200,2.93,3.32,3.32
4211,2.15,1.37,4.11
4222,3.71,1.37,3.71
4233,3.71,3.32,2.54
4244,2.15,1.37,4.11
4255,4.11,1.37,3.71
4266,2.93,3.32,4.11
4277,2.54,2.93,3.71
4288,2.15,3.32,3.71
4299,4.11,1.37,4.50
4310,3.32,2.15,3.71
4321,2.15,1.37,2.15
4335,2.15,1.76,3.32
4346,4.50,2.93,3.71
4357,2.15,3.71,2.93
4368,2.93,2.54,2.15
4379,4.11,2.15,4.11
4390,2.54,2.54,3.32
4401,2.54,3.32,3.71
4412,4.11,2.93,2.93
4424,4.11,1.76,3.32
4435,2.15,2.54,4.11
4446,3.71,2.93,2.93
4457,4.50,2.93,2.54
4468,2.15,1.76,3.32
4479,3.71,4.11,2.54
4490,2.15,3.32,3.32
4501,3.71,2.15,4.11
4512,2.54,2.15,2.54
4523,2.93,3.32,4.11
4534,3.71,2.54,4.50
4545,2.54,2.15,2.54
4556,2.54,2.93,2.54
4567,4.11,3.32,4.11
4578,3.71,2.15,2.54
4589,3.32,2.54,2.15
4603,4.11,2.54,2.15
4614,3.71,2.15,2.54
4625,2.93,1.37,2.54
4636,2.93,2.15,2.54
4647,4.50,3.71,3.71
4658,2.15,1.76,4.11
4669,2.54,2.93,3.32
4680,4.50,3.32,4.11
4691,3.71,2.15,3.71
4703,2.15,2.15,4.11
4714,2.93,3.71,2.54
4725,2.15,1.37,4.11
4736,3.32,3.71,2.54
4747,4.11,2.15,2.54
4758,2.54,3.32,2.93
4769,2.93,1.76,3.71
4780,2.93,2.54,4.50
4791,4.11,3.32,2.54
4802,4.11,2.15,4.11
4813,4.11,4.11,2.54
4824,3.32,3.71,4.50
4835,3.32,3.32,4.11
4846,2.93,3.32,4.11
4857,4.50,0.98,2.54
4868,4.11,1.76,4.11
4882,2.54,2.54,2.54
4893,1.76,3.32,2.15
4904,2.15,3.32,3.32
4915,3.71,1.76,4.50
4926,1.76,3.32,2.93
4937,3.71,2.15,3.32
4948,2.54,3.32,3.71
4959,4.50,1.37,2.93
4970,2.54,2.93,2.54
4981,2.15,1.37,2.93
4992,1.76,3.32,4.11
5004,4.50,2.93,4.50
5015,2.93,3.32,4.11
5026,2.54,1.37,3.32
5037,3.32,3.71,4.50
5048,2.93,3.32,4.89
5059,1.76,3.71,4.50
5070,2.15,1.76,4.11
5081,1.37,2.54,3.71
5092,3.71,1.37,2.15
5103,4.11,2.15,3.32
5114,4.11,2.54,4.11
5125,2.93,2.54,3.71
5136,4.11,1.76,4.50
5150,4.11,3.32,2.15
5161,4.50,1.76,3.32
5172,3.71,2.93,2.15
5183,4.11,2.54,4.11
5194,3.71,1.76,2.54
5205,1.76,1.37,4.50
5216,2.15,2.93,4.89
5227,2.15,2.54,3.71
5238,3.71,2.15,2.54
5249,3.32,1.37,3.71
5261,2.93,1.37,2.54
5272,2.93,3.32,4.50
5283,2.54,2.15,2.15
5294,2.15,3.32,2.54
5305,2.93,3.32,2.93
5316,4.11,2.54,3.32
5327,2.54,3.32,2.15
5338,2.15,3.32,4.50
5349,2.15,1.76,2.54
5360,4.50,2.15,3.71
5371,2.93,2.15,4.50
5382,4.50,0.98,3.32
5393,3.71,2.54,1.76
5404,4.11,1.76,3.32
5418,3.32,0.98,4.50
5429,2.54,4.11,2.54
5440,3.32,1.37,2.15
5451,1.76,1.37,2.93
5462,3.32,2.15,4.50
5473,4.50,1.37,3.71
5484,4.11,3.32,3.71
5496,3.71,2.93,2.54
5507,2.15,2.54,2.54
5518,2.54,3.32,4.11
5529,3.32,2.93,2.54
5540,2.54,2.93,3.71
5551,4.50,1.37,4.11
5562,2.93,1.76,3.71
5573,3.71,1.37,2.15
5584,4.11,1.37,2.15
5595,2.15,3.71,4.11
5606,4.11,2.93,3.71
5617,2.15,1.76,2.93
5628,2.15,3.32,4.11
5639,2.15,3.71,4.50
5650,1.76,3.71,4.11
5661,3.71,2.93,4.11
5672,3.32,2.93,2.54
5683,1.76,2.93,3.32
5697,2.15,3.32,3.32
5708,4.11,2.93,4.11
5719,2.54,2.93,2.93
5730,2.54,0.98,3.71
5741,4.50,1.37,2.93
5752,2.54,3.71,2.93
5764,4.11,2.93,4.11
5775,4.11,3.32,3.32
5786,3.71,1.37,1.76
5797,3.71,2.93,4.50
5808,1.76,0.98,2.15
5819,4.11,2.15,4.50
5830,4.11,3.71,3.32
5841,4.11,3.32,2.54
5852,2.54,2.54,4.50
5863,2.93,1.37,2.54
5874,2.15,3.71,4.11
5885,4.50,2.93,2.15
5896,2.93,2.15,3.71
5907,2.93,1.37,3.71
5918,2.15,1.37,4.50
5929,4.11,2.93,2.54
5940,3.71,0.98,2.15
5951,2.54,2.54,4.11
5965,2.54,2.93,2.15
5976,4.11,4.50,2.93
5987,4.50,3.71,3.71
5998,4.50,2.15,2.93
6009,4.50,3.71,2.54
6021,4.50,1.76,2.15
6032,2.15,3.32,3.71
6043,2.93,1.76,4.11
6054,4.50,2.93,4.11
6065,4.11,2.93,4.50
6076,1.37,2.93,2.54
6087,1.76,3.71,4.11
6098,2.15,3.32,4.11
6109,2.54,1.76,3.71
6120,4.50,2.15,2.54
6131,2.93,1.76,4.50
6142,2.93,4.11,4.11
6153,4.11,4.50,2.93
6164,2.15,4.11,2.93
6175,4.11,2.15,4.11
6186,2.15,1.37,4.50
6197,2.93,1.37,2.15
6208,2.93,0.98,2.54
6220,2.54,1.76,3.32
6233,3.71,3.32,2.93
6244,3.32,3.71,2.93
6255,2.54,3.71,2.54
6266,2.54,1.76,2.54
6278,4.50,2.15,4.11
6289,3.71,3.32,3.71
6300,3.71,3.71,3.71
6311,4.89,0.98,2.54
6322,2.15,1.37,4.11
6333,2.54,1.37,2.54
6344,3.32,1.76,2.93
6355,1.76,1.76,2.15
6366,4.11,2.54,2.54
6377,3.71,2.93,2.54
6388,4.89,2.93,4.50
6399,4.11,2.93,2.54
6410,2.93,4.50,1.76
6421,4.50,2.54,2.54
6432,4.50,4.11,2.54
6443,2.15,0.98,3.71
6454,4.50,3.32,1.76
6465,4.50,3.32,4.11
6477,2.15,3.32,2.54
6488,4.11,1.37,2.54
6499,2.15,3.71,1.76
6512,1.76,1.76,3.71
6523,4.11,1.76,3.71
6534,3.32,1.37,3.71
6545,2.15,2.15,2.54
6557,3.32,-0.59,4.89
6568,2.93,2.93,3.71
6579,2.54,3.32,2.93
6590,4.11,3.32,4.50
6601,4.11,0.98,4.11
6612,2.54,3.32,2.54
6623,4.89,2.93,2.93
6634,2.54,3.32,4.11
6645,4.11,1.37,2.15
6656,4.11,1.76,3.32
6667,2.15,3.32,1.76
6678,4.50,1.37,2.15
6689,4.11,3.71,2.54
6700,4.11,3.32,2.54
6712,2.54,2.54,2.15
6723,3.71,2.93,1.76
6734,4.50,0.98,3.71
6745,3.71,1.76,4.50
6756,4.50,1.37,4.11
6767,4.50,3.32,4.11
6780,4.11,2.15,4.50
6792,4.50,1.37,1.76
6803,4.11,1.37,4.50
6814,3.71,3.32,3.32
6825,4.11,1.37,4.11
6836,2.15,1.37,4.11
6847,2.54,3.32,2.15
6858,4.50,4.11,4.11
6869,1.76,1.76,3.32
6880,4.89,1.76,2.93
6891,4.11,3.32,4.11
6902,2.54,3.32,4.50
6913,2.15,4.11,4.11
6924,3.32,1.76,4.50
6935,3.32,1.37,4.11
6946,2.15,2.54,4.50
6958,2.54,3.71,1.76
6969,2.15,0.98,1.76
6980,4.50,2.93,3.71
6991,3.71,3.32,1.76
7002,3.32,2.93,4.50
7013,3.71,1.37,2.54
7024,2.54,2.15,2.54
7035,4.11,2.15,2.54
7046,4.11,2.54,2.54
7060,2.54,3.71,3.32
7071,2.15,1.37,2.54
7082,4.50,3.32,2.54
7093,4.11,1.76,4.11
7104,4.11,3.32,2.15
7115,2.93,1.76,4.11
7126,3.32,1.37,4.50
7137,4.50,2.93,2.54
7148,2.93,3.71,3.71
7159,3.71,0.98,4.50
7170,3.32,2.54,2.93
7181,2.15,1.37,4.11
7192,1.76,2.93,4.11
7204,4.11,1.37,2.15
7215,2.93,3.32,3.32
7226,2.54,3.32,3.71
7237,3.32,2.54,4.50
7248,4.11,1.76,2.15
7259,2.54,3.71,2.93
7270,2.54,2.93,3.71
7281,2.15,2.54,4.11
7292,2.54,2.93,2.93
7303,3.71,2.15,2.54
7314,4.11,2.93,2.54
7328,4.50,2.54,2.93
7339,2.15,1.76,4.50
7350,1.76,1.76,3.71
7361,2.54,2.54,2.54
7372,3.32,1.37,3.71
7383,2.54,2.54,3.71
7395,1.76,2.93,2.54
7406,2.93,2.93,2.93
7417,4.50,2.93,2.15
7428,3.32,1.37,4.11
7439,2.93,3.32,4.11
7450,4.50,0.98,2.54
7461,3.71,0.98,2.15
7472,3.71,2.93,3.32
7483,3.32,3.71,4.11
7494,2.54,1.76,4.11
7505,3.71,2.93,2.54
7516,4.11,3.71,2.54
7527,2.54,2.93,4.50
7539,2.54,1.37,4.11
7550,4.11,1.76,2.93
7561,3.32,3.32,2.93
7572,2.54,2.54,4.11
7583,4.11,4.11,4.50
7597,2.54,4.11,2.15
7608,4.11,3.71,3.71
7619,4.50,4.50,1.76
7630,1.76,2.54,2.54
7641,2.93,2.15,2.54
7652,4.50,3.71,3.71
7663,4.11,3.32,4.11
7674,2.15,2.93,2.15
7685,4.89,2.15,2.15
7696,4.11,2.54,4.50
7707,4.11,3.32,3.32
7718,2.93,3.71,2.54
7729,2.15,2.93,2.15
7741,2.15,1.76,2.54
7752,4.50,4.50,4.50
7763,4.11,1.37,2.93
7774,3.32,3.32,3.71
7785,2.93,2.15,4.11
7796,2.54,4.50,4.50
7807,2.93,2.93,3.32
7818,1.76,1.37,2.15
7829,4.11,3.71,2.93
7840,2.54,2.93,3.71
7851,3.71,1.37,4.11
7862,2.15,3.32,3.71
7876,2.54,1.76,3.32
7887,2.15,0.98,3.32
7898,1.76,3.32,3.32
7909,4.11,3.71,2.93
7920,1.76,3.32,4.11
7931,4.50,2.93,3.71
7942,2.54,1.76,2.93
7953,4.11,3.71,4.11
7964,1.76,2.93,2.15
7976,2.54,1.37,2.93
7987,3.71,1.37,3.32
7998,3.71,1.76,3.71
8009,3.71,3.71,4.50
8020,4.50,2.54,4.50
8031,2.54,3.71,4.50
8042,2.54,1.76,2.54
8053,2.54,3.32,2.93
8064,2.15,2.93,2.93
8075,4.11,1.76,3.71
8086,4.11,1.76,4.11
8097,3.71,2.15,4.50
8108,2.15,2.54,2.93
8120,4.50,1.37,2.93
8131,2.54,3.71,2.15
8144,2.15,1.37,2.54
8155,2.15,2.54,4.11
8166,4.50,1.76,4.50
8178,4.11,3.32,1.76
8189,2.93,0.98,3.32
8200,1.37,1.76,4.11
8211,4.50,3.71,1.76
8222,2.93,3.32,3.71
8233,2.93,4.11,3.71
8244,4.50,2.15,3.71
8255,2.15,1.37,3.71
8266,2.15,1.76,4.50
8277,3.71,1.37,4.50
8288,2.15,3.32,3.32
8299,3.71,3.71,2.15
8310,2.93,4.11,4.11
8321,1.76,2.54,1.76
8332,3.71,1.76,2.15
8344,2.93,3.71,2.54
8355,4.50,2.54,4.50
8366,4.50,3.32,3.32
8377,3.71,0.98,2.93
8388,4.11,2.54,4.11
8399,4.50,0.98,3.71
8413,4.50,0.98,2.54
8424,1.76,0.98,4.50
8435,1.37,4.11,2.54
8446,2.54,0.98,2.93
8457,2.54,2.15,2.15
8468,2.54,1.76,4.50
8479,4.50,3.32,4.89
8490,2.54,2.54,4.11
8501,2.15,3.32,2.15
8512,2.93,1.37,4.50
8523,3.71,3.32,4.50
8534,2.54,2.15,2.15
8545,4.11,1.37,4.11
8556,1.76,1.76,4.50
8567,2.15,2.93,1.76
8579,2.54,2.54,3.71
8590,2.54,1.37,2.93
8601,2.54,0.59,3.71
8612,4.11,2.54,1.76
8623,3.71,2.93,2.15
8634,3.71,2.15,2.15
8645,2.93,1.76,2.93
8656,2.15,2.93,3.32
8667,4.11,2.93,3.71
8678,2.93,1.37,4.11
8692,2.93,1.37,4.50
8703,2.54,2.15,4.11
8714,4.89,1.76,4.11
8725,2.54,3.71,2.54
8736,3.71,3.71,2.15
8747,3.32,2.93,4.11
8758,4.11,3.71,2.54
8769,2.54,2.93,4.11
8781,2.15,1.76,4.50
8792,4.11,1.76,4.50
8803,4.11,1.37,4.11
8814,3.71,4.11,2.54
8825,3.71,1.37,2.54
8836,2.54,3.71,3.32
8847,4.11,1.76,4.50
8858,1.76,2.93,3.71
8869,4.11,3.32,4.11
8880,4.11,0.98,4.11
8891,3.71,2.15,2.15
8902,4.11,1.76,2.54
8913,2.15,2.15,4.50
8924,3.71,1.37,4.11
8935,1.76,2.15,4.11
8946,1.76,3.32,4.50
8960,4.50,0.98,2.93
8971,3.71,0.98,2.15
8982,3.71,3.32,2.15
8993,4.50,2.15,2.54
9004,3.32,2.93,2.15
9015,3.71,2.54,2.93
9027,2.15,2.54,4.11
9038,1.76,1.76,2.54
9049,1.76,2.15,4.11
9060,4.50,2.93,2.15
9071,3.71,3.71,4.50
9082,4.50,0.98,3.32
9093,2.54,0.98,2.93
9104,2.15,1.76,4.11
9115,1.76,2.54,4.50
9126,4.50,2.54,2.54
9137,2.15,3.71,4.50
9148,4.11,1.37,2.93
9159,2.93,2.15,4.50
9170,2.54,1.76,4.11
9182,3.71,3.32,4.11
9193,2.93,3.71,4.11
9204,2.15,0.98,4.50
9215,4.50,2.54,4.11
9226,2.15,1.37,2.15
9239,1.76,2.54,3.71
9250,2.54,1.76,2.15
9261,3.32,0.98,4.11
9272,2.15,2.93,2.93
9284,4.11,2.54,4.11
9295,4.11,2.54,3.32
9306,4.11,3.32,2.93
9317,4.11,1.37,2.93
9328,4.50,2.15,4.11
9339,3.32,1.37,4.11
9350,2.93,3.71,3.32
9361,2.15,3.32,4.89
9372,4.11,2.15,4.11
9383,4.11,3.71,2.93
9394,2.15,2.15,1.76
9405,2.93,1.76,3.71
9416,4.11,4.89,2.54
9427,1.76,2.54,2.93
9438,2.15,3.32,4.11
9449,2.15,1.76,4.50
9461,3.71,3.32,4.11
9472,3.32,0.59,4.50
9483,3.71,0.98,2.54
9494,2.93,0.98,2.15
9507,2.15,3.71,2.93
9519,2.93,1.76,3.32
9530,3.71,2.93,1.76
9541,4.50,2.93,3.71
9552,2.15,1.37,4.11
9563,2.93,3.71,4.50
9574,4.11,3.71,5.28
9585,3.32,0.98,4.11
9596,3.71,3.32,1.76
9607,2.15,1.76,2.15
9618,2.54,1.37,2.15
9629,2.15,3.32,2.93
9640,1.76,3.32,2.54
9651,4.50,3.71,2.93
9662,2.15,4.11,4.11
9674,2.15,2.15,3.71
9685,4.50,1.76,3.32
9696,4.11,2.54,4.89
9707,2.15,3.71,2.15
9718,4.11,2.93,4.50
9729,4.50,3.71,2.54
9740,2.93,0.98,4.11
9751,3.71,4.89,4.11
9762,3.32,3.32,4.11
9776,4.50,3.71,2.15
9787,1.76,3.32,3.71
9798,1.37,3.32,2.15
9809,4.50,3.71,2.54
9820,3.32,2.93,4.11
9831,4.50,1.76,2.54
9842,4.50,0.98,4.89
9853,2.93,1.37,2.15
9865,4.11,1.37,4.50
9876,2.93,1.76,3.71
9887,4.11,0.98,2.15
9898,1.37,3.71,4.11
9909,4.89,0.98,4.89
9920,2.54,1.37,2.54
9931,4.11,3.32,2.54
9942,2.15,1.76,4.11
9953,2.15,2.54,3.32
9964,2.15,3.32,2.54
9975,2.93,2.93,3.71
9986,3.71,2.54,2.54
9997,3.32,0.59,3.32
10008,4.11,2.54,3.71
10019,4.50,1.76,3.71
10031,2.15,3.71,4.11
10042,4.50,2.93,2.15
10055,4.50,1.76,2.54
10066,1.37,3.71,4.50
10077,4.89,1.37,2.93
10088,2.15,1.37,3.71
10099,1.76,2.93,3.71
10110,3.32,2.93,2.93
10122,4.11,1.76,2.54
10133,1.76,3.32,4.11
10144,2.93,3.32,3.32
10155,2.15,3.32,2.15
10166,2.93,2.93,3.71
10177,3.71,2.93,1.76
10188,2.93,3.71,2.93
10199,2.54,3.71,3.71
10210,2.54,2.15,2.54
10221,2.15,2.93,2.15
10232,4.89,2.15,4.11
10243,3.32,2.93,4.50
10254,3.71,0.98,1.76
10266,3.32,3.32,4.50
10277,3.32,3.71,2.93
10288,4.89,2.93,4.50
10299,1.76,1.37,4.50
10312,2.93,0.98,2.54
10323,4.50,1.76,2.15
10335,4.50,3.71,2.54
10346,2.54,2.93,3.71
10357,2.15,3.32,3.71
10368,4.50,2.93,2.15
10379,4.50,3.71,3.32
10390,2.54,1.76,4.50
10401,2.15,3.32,2.15
10412,2.15,1.76,3.71
10423,3.71,3.32,3.32
10434,4.89,1.37,2.15
10445,1.76,1.76,2.54
10456,2.54,2.93,4.50
10467,2.93,3.71,4.50
10478,3.32,0.98,2.15
10489,4.50,2.93,2.93
10500,3.71,1.76,3.32
10512,1.76,3.71,4.89
10523,2.93,1.37,2.15
10534,2.93,3.32,2.93
10545,2.54,3.71,3.32
10556,2.54,3.71,2.54
10570,2.93,3.32,2.93
10581,3.32,2.93,4.11
10592,3.71,3.32,2.15
10603,4.50,2.15,3.32
10614,2.54,4.89,4.11
10625,2.15,1.37,4.11
10636,4.50,3.32,2.93
10647,2.54,2.54,2.15
10658,3.32,2.15,2.15
