timestamp (ms), x (G), y (G), z (G)
19834,1.37,2.54,2.15
19857,4.11,2.93,4.11
19878,2.93,3.32,4.50
19899,1.76,3.71,2.93
19921,2.93,0.98,2.54
19942,2.54,3.32,2.54
19963,4.11,0.98,2.15
19984,4.89,0.98,2.93
20005,4.89,2.15,2.15
20026,4.11,3.71,4.11
20047,3.71,0.59,2.93
20068,4.89,2.54,4.50
20089,4.11,1.37,4.50
20110,4.50,1.37,2.54
20131,3.71,3.32,2.54
20152,3.32,3.32,4.89
20173,2.93,0.98,4.89
20194,2.93,3.32,2.93
20215,4.11,3.32,2.54
20236,4.50,3.32,4.11
20257,4.50,4.11,2.54
20278,2.15,3.32,4.50
20299,4.89,2.15,3.32
20320,4.50,1.37,4.89
20344,2.15,2.93,4.50
20365,1.76,1.37,4.89
20386,1.76,4.11,2.93
20407,1.76,3.71,2.15
20428,5.28,2.54,4.50
20449,4.11,1.37,3.32
20470,2.15,3.32,4.89
20491,2.93,0.59,3.71
20512,2.93,1.76,2.54
20533,1.76,1.76,4.89
20554,1.76,0.98,2.15
20575,2.15,4.11,3.32
20596,2.54,3.71,2.93
20617,1.37,3.32,4.89
20638,3.32,2.54,4.11
20659,4.89,3.71,4.50
20680,1.76,1.76,1.76
20701,1.76,0.98,2.93
20722,3.71,1.37,4.11
20743,1.76,2.93,1.76
20764,3.32,3.71,4.11
20785,3.71,0.98,4.11
20806,4.89,1.76,1.76
20827,2.54,3.32,2.93
20851,3.32,1.37,4.50
20872,2.93,3.71,2.54
20893,3.32,3.71,3.71
20914,4.89,3.32,2.93
20935,2.54,1.37,4.11
20956,4.89,3.71,4.89
20977,2.15,1.37,2.93
20998,3.32,1.76,2.15
21019,4.89,0.98,4.11
21040,4.50,2.93,2.15
21061,3.32,1.76,4.50
21082,3.71,3.32,4.50
21103,3.32,3.32,3.32
21124,4.89,0.98,4.50
21145,2.15,1.76,1.76
21166,1.76,0.98,4.89
21187,2.15,4.11,4.50
21208,4.89,2.54,2.15
21229,4.89,1.76,3.71
21250,2.15,3.71,3.32
21271,4.89,3.71,1.76
21292,4.11,2.54,2.15
21313,2.15,2.54,4.50
21337,4.11,1.76,2.15
21358,4.11,4.11,1.37
21379,4.11,0.59,1.76
21400,1.76,2.54,2.15
21421,4.89,2.54,2.54
21442,3.71,3.71,4.50
21463,2.54,3.71,2.15
21484,3.32,4.11,4.89
21505,2.15,2.54,1.76
21526,1.76,2.54,4.11
21547,4.89,3.71,2.15
21568,2.54,1.37,4.50
21589,1.76,3.71,1.76
21610,4.11,3.71,2.93
21631,1.76,4.11,2.15
21652,4.89,3.32,2.54
21673,4.89,2.15,4.11
21694,4.50,3.71,2.93
21715,4.11,3.71,2.93
21736,3.71,3.71,3.32
21757,4.11,0.98,2.15
21778,3.71,4.11,2.15
21799,3.71,3.32,4.11
21823,3.71,3.71,4.11
21844,4.11,3.32,2.54
21865,2.15,0.98,4.50
21886,2.54,1.76,2.54
21907,4.89,3.71,2.15
21928,2.54,1.37,2.15
21949,2.93,3.71,4.11
21970,3.71,1.76,4.11
21991,2.93,1.37,3.71
22012,2.54,0.98,4.11
22033,4.89,1.37,2.93
22054,2.54,2.93,2.93
22075,2.15,3.32,2.15
22097,4.89,3.71,3.71
22118,2.54,3.32,2.54
22139,4.50,1.76,4.50
22160,1.37,0.98,1.76
22181,3.32,2.93,2.15
22202,3.32,4.11,4.11
22223,3.71,0.59,4.50
22244,4.50,0.59,1.76
22265,2.54,4.11,4.11
22286,4.11,2.15,2.15
22309,3.71,1.76,2.15
22330,1.76,3.71,2.15
22351,4.50,2.93,4.50
22372,4.89,3.32,4.11
22393,3.32,2.15,1.76
22414,2.54,3.71,1.76
22436,3.71,1.37,2.15
22457,0.98,2.54,2.93
22478,4.89,3.71,1.76
22499,2.54,3.71,4.11
22520,4.11,2.54,4.89
22541,4.11,4.11,2.54
22562,2.54,1.37,3.32
22583,4.89,1.37,2.15
22604,4.50,0.59,4.50
22625,1.37,3.32,2.54
22646,1.76,4.11,3.32
22667,4.50,1.37,1.76
22688,2.54,4.11,3.32
22709,1.76,4.11,2.15
22730,4.89,0.59,1.37
22751,1.76,4.11,3.32
22772,1.37,2.15,2.54
22793,4.89,3.32,2.93
22817,5.67,0.98,3.71
22838,1.37,3.71,2.54
22859,3.71,0.59,2.15
22880,4.89,2.93,3.32
22901,1.76,4.11,2.15
22922,1.37,0.20,2.93
22943,2.15,3.71,2.15
22964,2.15,1.76,2.15
22985,1.76,2.15,2.15
23006,1.76,2.93,1.76
23027,4.50,0.59,4.89
23048,2.15,0.98,3.32
23069,3.32,0.59,3.32
23090,2.93,3.71,2.54
23111,3.32,0.98,3.32
23132,3.32,0.98,1.76
23153,2.54,3.71,2.93
23174,2.15,2.15,2.93
23195,2.93,1.76,2.15
23216,1.37,3.71,2.93
23237,2.93,4.11,1.37
23258,4.89,4.11,2.15
23279,1.37,3.71,4.50
23303,4.89,1.37,4.11
23324,4.89,1.76,2.15
23345,3.71,3.32,1.76
23366,1.37,4.11,2.93
23387,2.15,3.32,3.32
23408,2.54,4.11,2.93
23429,2.15,2.93,3.32
23450,4.89,0.59,2.15
23471,3.71,3.32,4.89
23492,1.76,1.76,4.89
23513,4.50,0.98,1.37
23534,2.54,4.11,3.71
23555,2.54,3.71,3.71
23576,2.15,1.76,3.71
23597,4.89,3.71,2.15
23618,4.89,0.98,3.32
23639,1.37,0.59,2.15
23660,4.89,2.15,2.15
23681,1.37,4.11,1.76
23702,4.50,3.71,2.15
23723,1.76,3.71,4.89
23744,2.93,3.71,2.15
23765,2.15,0.59,4.50
23789,4.89,2.54,2.15
23810,4.11,3.32,2.54
23831,4.89,4.11,2.93
23852,1.37,2.15,3.71
23873,4.50,3.71,4.50
23894,1.76,3.71,3.32
23915,2.15,4.11,3.71
23936,4.11,2.15,2.15
23957,1.76,0.59,1.76
23978,2.15,3.32,2.15
23999,1.76,0.98,1.76
24020,2.93,0.98,2.15
24041,2.93,4.50,1.37
24062,3.71,2.54,1.76
24083,3.71,0.98,4.11
24104,3.71,3.71,1.76
24125,4.11,2.15,1.76
24146,4.89,0.98,1.76
24167,3.32,1.37,3.32
24188,2.15,3.32,1.76
24209,2.54,1.37,4.89
24230,5.28,1.37,4.50
24252,2.54,2.15,2.15
24275,3.32,1.37,1.76
24296,4.89,2.93,3.71
24317,1.76,4.11,4.50
24338,4.89,0.98,4.11
24359,4.89,2.15,4.11
24380,2.15,3.32,4.11
24401,4.50,4.11,4.50
24422,4.11,2.15,4.11
24443,2.93,1.76,3.32
24464,1.37,3.32,1.76
24485,2.93,4.11,3.32
24506,5.28,0.59,2.15
24527,3.71,3.32,4.89
24548,2.93,1.76,2.54
24569,2.15,3.32,4.50
24590,2.54,1.76,4.50
24611,2.54,2.93,4.50
24632,3.32,0.98,3.32
24654,4.89,0.59,2.15
24675,3.71,0.59,4.50
24696,3.71,0.98,1.37
24717,4.89,1.37,2.93
24738,1.76,3.32,1.76
24759,3.32,0.98,2.54
24782,2.93,3.32,4.11
24803,3.71,2.93,4.50
24824,3.32,3.71,2.15
24845,4.89,3.71,2.54
24866,4.50,2.93,4.11
24887,4.89,0.98,4.50
24908,2.93,2.54,2.54
24929,4.89,0.98,4.50
24950,4.50,1.37,2.54
24971,2.54,1.37,4.89
24992,2.54,3.32,2.54
25013,2.93,2.93,2.15
25035,4.89,3.71,1.76
25056,4.11,0.59,2.54
25077,1.37,2.15,1.76
25098,3.71,0.59,2.54
25119,2.15,1.37,4.50
25140,4.50,2.93,2.15
25161,4.89,3.71,4.11
25182,2.15,2.54,4.50
25203,3.32,2.93,3.32
25224,2.15,0.98,1.76
25245,2.93,4.11,3.71
25268,3.71,1.37,3.32
25289,2.15,1.37,1.76
25310,2.54,2.93,2.54
25332,2.15,0.59,2.93
25353,3.32,3.71,2.54
25374,4.50,4.11,2.15
25395,2.54,0.98,2.93
25416,3.71,2.15,4.89
25437,1.76,3.32,4.11
25458,4.89,1.37,2.15
25479,3.71,3.71,4.50
25500,3.71,2.15,3.32
25521,4.50,0.98,2.93
25542,2.54,0.98,4.50
25563,4.11,1.76,4.50
25584,1.37,0.98,2.54
25605,4.89,2.15,2.15
25626,3.71,2.54,2.93
25647,4.89,2.15,4.50
25668,1.76,3.32,2.15
25689,4.50,1.76,4.50
25710,3.32,1.76,3.71
25731,4.50,0.98,4.50
25755,3.32,3.71,4.89
25776,1.76,2.15,3.71
25797,2.15,0.98,4.89
25818,2.93,2.15,3.71
25839,4.11,3.71,4.50
25860,3.71,3.71,2.93
25881,2.93,0.98,2.15
25902,4.11,3.71,3.32
25923,4.11,2.54,4.50
25944,2.93,0.98,3.32
25965,2.93,1.37,3.71
25986,4.89,2.54,4.11
26007,4.50,1.37,1.76
26028,4.89,4.11,2.54
26049,3.32,2.93,3.32
26070,4.89,1.76,2.54
26091,3.32,0.98,2.15
26112,4.50,2.93,3.32
26133,2.93,3.71,2.15
26154,3.71,3.71,3.71
26175,2.54,0.98,2.54
26196,3.32,0.98,2.15
26217,2.93,1.76,4.50
26238,5.28,2.93,3.71
26262,1.76,4.11,2.54
26283,4.89,3.32,2.54
26304,1.76,3.71,4.50
26325,3.71,0.59,2.54
26346,4.50,2.54,4.11
26367,5.28,0.98,2.15
26388,2.54,2.15,2.93
26409,4.89,1.37,2.93
26430,4.50,0.98,2.15
26451,4.89,0.98,4.89
26472,2.15,3.32,4.50
26493,2.15,1.37,3.32
26514,3.71,3.71,4.50
26535,1.76,4.11,2.15
26556,4.89,2.54,3.32
26577,2.15,0.98,4.11
26598,4.50,0.59,2.54
26619,2.93,2.54,1.76
26641,3.32,2.15,2.15
26662,2.15,2.54,1.76
26683,1.76,0.98,2.15
26704,4.50,2.93,3.71
26725,3.71,3.32,1.76
26748,4.89,4.11,2.15
26769,2.15,2.54,4.50
26790,3.71,1.76,2.93
26811,2.15,1.76,4.11
26832,1.76,3.32,2.15
26853,2.15,2.93,2.54
26874,3.32,1.37,4.50
26896,4.89,2.93,3.71
26917,4.50,2.93,2.15
26938,3.32,2.15,1.76
26959,2.15,1.37,4.11
26980,2.15,0.98,2.54
27001,1.76,1.76,2.15
27022,2.15,1.37,3.71
27043,4.50,3.71,2.54
27064,3.71,2.15,2.54
27085,2.54,1.37,2.93
27106,4.89,2.15,4.11
27127,4.89,3.32,2.54
27148,2.93,2.15,2.15
27169,2.15,3.71,2.54
27190,4.89,2.15,2.93
27211,2.15,4.11,2.15
27235,4.50,4.11,2.15
27256,3.71,1.76,3.71
27277,2.15,3.71,4.11
27298,2.15,2.15,2.15
27319,1.76,0.98,4.89
27340,2.54,2.15,3.32
27361,2.15,0.98,3.32
27382,2.15,3.71,2.93
27403,2.54,1.76,4.50
27424,2.15,3.32,1.76
27445,4.50,4.11,4.50
27466,4.11,3.32,2.54
27487,4.50,1.76,2.54
27508,4.89,1.76,4.50
27529,4.89,2.15,4.11
27550,3.32,3.32,4.50
27571,3.32,2.15,1.76
27592,1.76,2.93,1.37
27613,5.28,2.15,4.11
27634,3.71,3.32,4.50
27655,4.89,1.76,4.50
27676,4.89,3.32,2.15
27697,2.93,3.32,2.93
27721,5.28,3.71,1.76
27742,1.76,3.32,2.54
27763,2.93,2.15,2.15
27784,2.15,2.54,2.93
27805,1.76,4.89,2.15
27826,1.76,4.50,3.71
27847,4.50,2.54,1.76
27868,4.89,0.20,1.76
27889,1.76,2.93,3.71
27910,1.37,4.11,5.28
27931,2.54,0.98,4.50
27952,4.89,3.71,3.32
27973,0.98,3.71,4.11
27994,2.93,4.50,5.28
28015,3.32,0.59,2.15
28036,4.50,4.11,4.89
28057,2.15,0.98,4.50
28078,1.76,0.20,4.50
28099,1.37,4.50,3.71
28120,4.11,2.54,1.76
28141,4.89,0.59,2.93
28163,2.93,0.59,4.50
28184,1.37,2.93,4.89
28205,6.06,0.98,4.89
28228,3.32,0.59,4.89
28249,5.28,0.20,1.37
28270,2.15,0.59,3.71
28291,5.28,0.98,5.67
28312,4.89,0.59,1.37
28333,5.67,0.59,4.89
28354,4.11,0.20,4.11
28375,2.54,2.15,2.54
28396,4.11,0.59,2.15
28417,4.89,2.93,4.89
28438,4.11,3.71,1.76
28459,4.11,1.37,1.76
28480,1.37,4.50,1.37
28501,5.28,0.20,2.54
28522,4.11,-0.20,1.37
28543,4.11,0.98,1.76
28564,2.15,2.15,5.28
28585,2.93,0.20,2.54
28606,5.28,0.20,4.11
28627,2.93,3.71,4.89
28648,3.71,2.93,5.28
28670,5.67,3.71,1.37
28691,5.28,4.50,5.28
28714,2.54,1.76,1.37
28735,1.37,2.54,1.76
28756,5.28,1.37,4.89
28777,0.98,4.11,4.50
28798,4.50,1.76,5.28
28819,2.54,4.11,2.54
28840,1.37,3.32,5.28
28861,5.67,0.59,5.28
28882,5.67,1.76,4.50
28903,0.59,3.71,2.93
28924,4.11,1.37,0.20
28945,2.15,1.37,4.50
28966,1.37,4.89,1.37
28987,5.28,2.54,0.59
29008,0.98,-0.20,1.37
29029,4.89,4.89,2.15
29050,5.67,2.93,2.93
29071,2.93,0.59,3.71
29092,4.89,0.98,1.76
29113,4.50,0.20,2.54
29134,5.28,2.54,2.54
29155,0.98,4.11,3.32
29176,0.98,4.50,5.67
29200,4.11,4.50,4.89
29221,5.28,2.15,4.11
29242,0.98,0.20,1.76
29263,1.37,3.71,1.37
29284,5.67,0.98,2.93
29305,1.76,0.98,1.76
29326,1.76,3.71,2.15
29347,0.98,0.20,2.54
29368,5.67,4.50,4.11
29389,5.67,4.11,3.32
29410,2.15,-0.20,3.32
29431,2.54,2.54,2.54
29452,2.54,4.11,2.93
29473,5.28,3.32,2.54
29494,2.54,0.98,2.54
29515,2.93,0.59,1.37
29536,0.59,-0.20,1.37
29557,5.28,4.50,1.37
29578,0.98,2.93,2.15
29599,0.59,2.15,5.28
29621,4.11,0.20,5.28
29642,1.76,1.76,1.37
29663,5.28,4.50,5.28
29686,5.28,3.71,1.76
29707,0.98,4.11,4.89
29728,4.50,4.50,5.67
29749,2.93,1.76,4.89
29770,5.28,3.71,3.71
29791,2.93,0.59,4.11
29812,4.50,3.32,0.98
29833,5.28,0.20,4.50
29854,4.89,2.93,2.93
29875,2.54,2.54,3.71
29896,6.06,4.50,2.15
29917,2.93,0.20,4.50
29938,0.98,-0.20,5.67
29959,2.54,0.20,2.54
29981,5.67,4.50,1.37
30002,2.15,0.59,4.50
30023,4.11,-0.20,4.11
30044,3.32,2.93,1.37
30065,5.67,1.37,1.76
30086,1.37,0.20,4.50
30107,1.37,0.98,1.37
30128,3.71,0.98,3.71
30149,6.06,4.50,4.11
30172,1.37,2.93,4.89
30193,1.37,-0.20,2.93
30214,0.98,2.54,1.76
