timestamp (ms), x (G), y (G), z (G)
1480,4.11,2.93,2.93
1491,2.54,1.76,2.54
1502,2.93,2.54,2.93
1513,4.11,2.93,2.93
1524,2.93,1.76,4.50
1535,3.32,3.32,2.93
1546,3.71,1.76,3.71
1557,2.93,1.76,2.93
1568,4.11,2.93,3.32
1579,3.32,1.76,3.32
1590,2.93,2.54,4.11
1601,2.54,3.32,4.11
1612,3.71,2.54,4.11
1623,2.54,1.76,2.93
1634,3.32,1.76,4.11
1646,3.32,2.93,2.54
1657,2.93,1.76,2.54
1668,4.11,1.76,2.54
1679,2.15,1.76,3.71
1690,4.11,2.93,3.71
1703,3.32,3.32,4.11
1714,2.54,3.32,3.71
1725,2.54,2.93,3.71
1736,2.93,2.93,3.32
1747,2.15,1.76,4.11
1758,3.71,2.15,2.54
1769,3.32,1.76,3.71
1781,4.11,3.32,4.11
1792,3.71,2.54,2.93
1803,3.71,2.54,3.71
1814,4.11,2.15,4.11
1825,4.11,1.76,4.11
1836,2.54,1.37,3.32
1847,2.54,2.15,3.32
1858,3.71,2.15,4.11
1869,3.71,1.76,2.54
1880,3.32,2.15,3.32
1891,2.54,1.76,4.11
1902,4.11,1.76,4.11
1913,3.71,1.76,3.71
1924,3.71,2.15,2.93
1935,3.32,2.15,3.71
1946,2.93,2.93,4.11
1957,2.93,3.32,3.71
1968,3.32,1.37,4.11
1982,4.11,2.54,2.93
1993,3.71,2.15,3.32
2004,3.32,1.76,2.93
2015,4.11,1.76,3.71
2026,3.32,2.54,2.54
2037,2.93,1.37,3.32
2048,2.93,3.32,2.54
2059,2.93,1.37,2.93
2070,2.93,1.37,3.71
2081,2.15,3.32,3.71
2092,4.11,1.76,2.54
2103,2.54,1.76,2.93
2114,2.93,1.76,3.32
2125,4.11,2.93,2.54
2136,2.93,2.93,2.54
2147,3.32,1.76,2.54
2158,3.71,3.32,2.93
2169,2.54,1.37,4.11
2180,3.71,1.76,3.32
2191,2.54,2.15,4.11
2202,3.32,2.54,2.93
2213,4.11,2.93,3.32
2224,2.54,2.93,3.32
2235,3.71,2.93,2.54
2249,3.32,1.37,3.32
2260,3.71,1.76,2.54
2271,2.54,3.32,3.71
2282,3.32,2.93,3.32
2293,4.11,1.76,2.15
2304,3.32,1.76,2.54
2315,3.71,1.37,3.71
2326,4.11,1.37,2.54
2337,2.54,2.93,4.11
2348,2.54,2.54,3.71
2359,2.54,3.32,4.11
2370,2.54,2.54,3.32
2381,2.93,1.76,2.93
2392,2.93,2.54,3.32
2403,4.11,2.93,3.71
2414,2.54,2.93,3.71
2425,2.93,3.32,4.11
2436,4.11,1.76,2.93
2447,4.11,3.32,2.54
2459,2.54,2.54,2.54
2470,2.93,1.76,3.71
2481,3.71,2.15,2.54
2492,2.54,2.15,2.54
2503,4.11,1.76,3.32
2514,3.32,3.32,4.11
2527,3.32,3.32,3.32
2538,2.54,2.54,4.11
2549,2.54,2.15,3.32
2560,3.71,2.54,3.32
2571,2.15,1.76,4.11
2582,3.71,1.76,3.32
2593,2.93,3.32,4.11
2605,2.93,1.76,3.32
2616,4.11,2.93,3.71
2627,2.54,3.32,4.11
2638,4.11,2.54,3.32
2649,4.11,1.76,4.50
2660,2.54,1.76,3.32
2671,4.50,1.76,3.32
2682,4.11,1.76,2.93
2693,4.11,2.15,3.71
2704,2.93,1.76,3.32
2715,3.32,2.93,3.71
2726,3.71,2.15,3.32
2737,2.54,2.54,3.71
2748,4.50,2.15,2.54
2759,2.54,2.93,4.11
2770,3.71,1.37,2.93
2781,3.71,1.76,2.93
2795,2.93,3.32,2.93
2806,2.93,2.93,2.54
2817,2.93,1.76,2.93
2828,4.11,1.37,2.93
2839,4.11,3.32,3.32
2850,4.11,2.15,2.93
2861,2.54,2.93,2.93
2872,2.54,1.76,3.71
2883,3.71,2.54,2.54
2894,3.32,1.37,4.11
2905,2.93,2.54,2.54
2916,2.15,1.76,2.15
2927,2.54,1.37,3.71
2938,4.11,2.54,2.54
2949,2.15,1.76,4.11
2960,4.11,2.15,2.54
2971,2.54,3.32,3.32
2982,4.11,2.54,3.32
2993,4.11,1.76,3.32
3004,4.11,1.76,2.93
3015,4.11,3.32,2.54
3026,3.71,2.93,4.11
3037,3.71,2.54,4.11
3048,4.11,2.54,2.93
3062,2.54,1.76,2.15
3073,2.54,3.32,2.93
3084,3.32,1.37,2.93
3095,4.11,3.32,4.11
3106,2.93,3.32,2.54
3117,2.93,1.37,2.93
3128,2.15,2.54,2.93
3139,4.11,2.54,2.54
3150,4.11,2.93,2.93
3161,3.32,2.93,2.54
3172,3.32,2.54,2.93
3183,4.11,2.15,2.93
3194,3.32,2.93,4.11
3206,4.11,1.76,3.71
3217,3.32,1.76,2.54
3228,2.54,3.32,3.71
3239,2.93,2.15,2.15
3250,2.54,2.93,2.93
3261,2.54,2.93,2.54
3272,2.15,1.76,4.50
3283,2.54,1.76,4.11
3294,4.11,2.54,4.11
3305,3.71,3.32,2.54
3316,2.93,3.32,2.93
3327,2.15,2.15,2.54
3344,2.93,1.37,2.54
3355,2.54,2.54,4.11
3366,2.54,2.15,2.54
3377,2.15,2.54,2.15
3388,2.15,2.15,2.93
3399,2.15,3.71,2.54
3410,2.93,2.54,2.93
3421,2.93,2.93,2.54
3432,2.93,3.32,2.93
3443,3.71,1.76,2.54
3454,3.32,2.54,3.71
3465,3.71,2.93,3.71
3476,2.54,1.37,3.71
3487,3.71,2.93,3.32
3498,4.11,3.32,4.11
3509,2.54,3.32,3.71
3520,4.11,2.15,3.71
3531,3.71,2.93,3.71
3542,2.54,2.54,4.50
3553,2.54,3.32,4.11
3564,2.15,1.76,2.54
3575,3.71,1.37,4.11
3586,3.71,1.76,2.93
3597,2.15,2.93,4.11
3611,3.32,2.93,2.93
3622,3.71,2.15,2.54
3633,2.54,2.54,2.93
3644,4.11,2.54,3.32
3655,2.54,1.76,3.71
3666,2.93,2.93,4.50
3677,2.54,2.15,3.32
3688,4.11,2.15,2.54
3699,3.32,2.15,3.71
3710,4.11,1.37,4.11
3721,3.32,2.93,2.54
3733,4.11,3.32,2.93
3744,4.11,2.54,2.93
3755,4.11,2.93,4.50
3766,2.54,2.15,3.71
3777,2.54,2.54,2.54
3788,3.32,2.54,4.11
3799,3.71,2.15,2.54
3810,4.11,2.93,2.93
3821,3.71,1.76,3.32
3832,2.54,2.93,4.11
3843,2.54,2.93,2.54
3854,3.32,1.37,3.32
3865,4.11,2.93,4.11
3879,3.71,2.93,2.54
3890,3.32,2.15,4.11
3901,3.71,2.15,3.71
3912,2.93,2.15,3.32
3923,2.93,3.32,4.50
3934,4.50,2.54,2.93
3945,2.93,1.37,2.93
3956,2.54,1.76,2.54
3967,2.93,2.93,2.15
3978,2.54,3.32,3.32
3989,4.11,3.32,3.32
4000,4.11,1.37,2.54
4011,4.11,2.93,4.11
4022,2.93,1.76,2.54
4033,2.15,1.76,3.71
4044,2.93,2.93,4.11
4055,4.11,1.76,2.93
4066,3.71,1.76,3.32
4077,2.54,3.32,2.93
4088,3.71,3.32,3.32
4099,2.93,3.32,2.93
4110,2.15,1.37,2.54
4121,3.32,3.32,3.32
4132,3.71,2.15,4.11
4143,3.32,1.37,3.32
4157,3.32,2.54,4.11
4168,2.15,3.32,3.32
4179,2.93,1.76,3.32
4190,3.32,2.93,3.71
4201,3.71,2.54,4.11
4212,2.54,1.37,3.71
4223,3.71,2.54,2.54
4234,4.11,1.76,2.93
4245,3.32,2.15,2.93
4256,4.11,1.76,3.71
4267,2.15,2.15,3.71
4278,2.54,2.93,3.71
4290,2.54,2.15,3.32
4301,3.32,2.54,3.71
4312,2.93,1.76,2.54
4323,3.32,2.93,3.32
4334,4.50,3.32,3.32
4345,4.11,3.32,2.54
4356,3.32,2.15,2.93
4367,3.32,2.93,4.11
4378,2.54,2.93,2.54
4389,3.71,2.93,4.11
4400,3.32,1.76,2.93
4411,2.54,2.15,3.32
4424,2.93,3.32,2.93
4436,4.11,1.76,2.93
4447,2.93,3.71,3.32
4458,4.11,1.76,3.71
4469,2.54,1.37,4.11
4480,4.11,1.37,2.54
4491,3.71,3.32,3.32
4502,3.32,2.93,3.32
4513,2.93,2.15,2.54
4524,4.11,2.54,3.32
4535,3.32,1.76,2.54
4546,2.93,2.54,3.71
4557,3.32,3.32,3.71
4568,2.54,3.32,2.93
4579,2.15,2.15,2.54
4590,4.11,2.93,3.32
4601,3.32,1.76,3.71
4612,3.71,2.93,4.11
4623,2.15,2.15,2.54
4634,3.71,3.32,2.93
4645,2.54,2.54,3.71
4656,2.93,3.32,4.11
4667,2.93,2.93,4.11
4678,4.11,1.37,4.11
4689,3.32,2.54,3.32
4703,2.15,2.15,3.32
4714,4.11,2.93,4.11
4725,2.93,1.76,2.93
4736,3.71,1.76,2.93
4747,4.11,2.93,2.93
4758,4.11,1.76,4.11
4769,3.71,1.37,3.32
4780,2.93,2.54,2.54
4791,4.11,1.76,3.32
4802,4.11,2.54,2.93
4813,2.93,1.76,2.54
4824,3.71,2.15,4.11
4835,3.32,2.54,2.54
4846,2.54,3.32,2.54
4857,2.54,2.93,3.71
4868,2.93,2.54,3.71
4879,3.32,1.76,2.93
4890,4.11,1.76,2.54
4901,3.71,3.32,4.11
4913,3.32,2.93,3.32
4924,3.32,3.32,3.32
4935,2.54,1.76,3.71
4946,2.93,2.15,2.54
4957,3.71,3.32,4.11
4971,2.93,1.76,3.32
4982,4.11,1.76,4.11
4993,4.11,2.54,3.71
5004,2.93,3.32,3.71
5015,3.32,2.93,3.71
5026,4.11,3.32,4.50
5037,4.11,2.54,3.32
5048,2.54,2.93,3.32
5059,4.11,1.76,3.32
5070,3.71,2.93,2.54
5081,2.54,3.32,2.54
5092,2.54,2.54,4.11
5103,4.50,1.37,2.93
5114,4.11,1.76,2.54
5125,3.32,2.15,3.32
5137,2.93,3.32,3.71
5148,3.71,2.93,4.50
5159,3.71,2.93,2.54
5170,3.32,2.54,3.71
5181,3.71,2.15,4.11
5192,2.93,3.32,4.11
5203,2.54,1.76,2.54
5214,3.71,3.32,2.54
5225,3.32,3.32,3.71
5239,4.11,3.71,3.71
5250,2.93,2.15,3.71
5261,3.32,1.76,3.71
5272,2.54,2.54,4.11
5283,4.11,2.15,2.93
5294,2.93,3.32,3.71
5305,2.93,3.71,3.71
5316,2.54,1.76,2.93
5327,2.93,2.93,4.11
5339,2.93,2.54,2.15
5350,2.93,4.11,3.32
5361,2.15,3.32,2.54
5372,3.71,2.93,2.93
5383,3.71,3.32,2.93
5394,4.11,4.11,3.71
5405,3.32,2.93,2.54
5416,2.93,2.54,2.93
5427,2.54,2.15,3.71
5438,3.32,2.93,2.93
5449,3.32,2.93,3.32
5460,3.71,2.54,2.54
5472,3.32,1.76,4.50
5483,2.54,3.32,2.15
5494,3.32,2.54,2.54
5505,3.71,3.32,3.32
5519,2.15,1.76,2.93
5530,2.93,1.37,2.54
5541,2.54,1.76,2.15
5552,2.54,3.32,2.93
5563,3.32,2.15,2.93
5574,3.71,3.32,2.93
5585,2.93,2.93,3.71
5596,4.50,4.11,2.54
5607,4.11,1.37,3.32
5618,4.50,3.71,3.32
5629,4.11,2.15,3.32
5640,3.71,2.93,2.93
5651,4.11,1.76,2.93
5662,3.71,3.32,2.93
5674,2.54,2.54,3.71
5685,4.50,1.76,2.54
5696,4.11,1.76,2.93
5707,3.71,2.93,3.71
5718,3.32,1.76,3.32
5729,2.93,2.93,4.11
5740,4.11,2.93,3.32
5751,2.54,3.32,2.15
5762,2.93,2.54,2.93
5773,2.93,1.37,4.11
5787,3.71,1.76,2.54
5798,3.32,1.37,4.11
5809,2.93,2.54,2.15
5820,2.54,2.93,2.93
5831,3.32,2.93,4.11
5842,4.11,2.54,2.15
5853,2.93,1.37,3.71
5865,2.93,2.54,3.32
5876,2.15,3.32,2.93
5887,4.11,2.93,3.32
5898,3.32,3.32,3.71
5909,2.15,2.54,3.71
5920,4.11,2.15,2.54
5931,2.93,3.32,3.71
5942,2.54,1.76,2.54
5953,2.54,2.15,3.32
5964,2.54,3.32,3.32
5975,4.11,1.76,2.54
5986,2.54,1.76,2.54
5997,2.93,2.93,2.15
6009,2.54,2.93,4.11
6020,2.54,1.37,3.71
6031,2.93,2.54,2.54
6042,4.11,2.93,2.54
6053,3.71,1.76,3.71
6066,4.11,1.76,2.54
6078,3.71,3.71,2.93
6089,3.71,2.15,2.93
6100,2.54,1.76,3.71
6111,2.93,2.93,4.11
6122,2.54,0.98,2.54
6133,2.15,2.54,2.54
6144,3.71,2.15,2.93
6155,2.54,3.32,4.11
6166,3.71,2.93,3.32
6177,3.32,2.54,2.93
6188,2.93,3.32,4.11
6199,3.71,1.76,2.54
6210,3.71,2.54,4.11
6222,4.11,2.54,4.11
6233,3.71,2.54,4.11
6244,4.11,1.37,4.11
6255,3.32,2.15,2.15
6266,4.11,3.32,3.71
6277,2.15,1.76,3.32
6288,3.32,3.32,3.71
6299,4.11,2.15,4.11
6310,2.54,2.15,2.93
6321,2.54,2.93,2.93
6335,3.32,2.93,3.32
6346,2.54,2.93,2.54
6357,3.32,1.76,2.93
6368,2.93,2.54,4.11
6379,2.54,3.32,3.32
6390,2.54,3.32,3.71
6401,2.93,1.76,4.11
6412,2.93,2.15,3.71
6424,2.15,2.54,2.93
6435,3.71,1.76,2.93
6446,2.93,2.15,3.32
6457,4.11,2.93,3.32
6468,2.93,2.93,4.11
6479,2.54,2.15,3.71
6490,3.71,2.93,4.50
6501,3.71,2.15,4.11
6512,2.54,1.76,4.11
6523,4.11,2.54,3.71
6534,2.93,1.76,4.11
6545,3.32,1.76,3.71
6556,3.32,2.93,3.71
6567,3.71,2.93,2.54
6579,4.11,1.76,3.71
6590,4.11,1.76,4.11
6603,3.32,2.93,4.50
6614,2.54,1.76,4.11
6625,4.50,2.93,3.32
6636,4.11,2.93,3.71
6647,2.15,2.54,2.54
6659,3.71,2.93,2.93
6670,3.71,2.15,4.50
6681,3.71,2.93,4.11
6692,3.71,1.76,2.93
6703,3.71,2.93,2.93
6714,3.32,1.76,2.93
6725,2.54,2.54,2.54
6736,3.71,4.11,2.54
6747,2.54,2.93,2.93
6758,2.54,3.32,3.71
6769,2.54,2.54,2.54
6780,2.93,1.76,3.32
6791,3.32,2.54,2.54
6802,3.71,2.93,2.54
6814,4.11,2.15,2.93
6825,2.93,3.32,2.93
6836,2.93,1.76,4.11
6847,3.71,1.76,2.93
6858,2.93,2.93,2.15
6869,2.93,2.54,3.71
6883,3.32,2.93,3.71
6894,3.71,3.32,3.32
6905,2.93,2.15,4.11
6916,2.54,2.54,2.54
6927,2.54,2.93,2.93
6938,3.32,2.15,3.32
6949,3.71,2.15,3.32
6960,2.93,2.15,2.54
6971,3.71,2.93,4.11
6982,2.54,1.76,2.93
6993,3.71,3.32,3.32
7004,2.93,2.15,2.93
7015,2.15,2.93,3.32
7027,4.50,2.54,2.93
7038,3.71,2.15,4.11
7049,4.11,2.54,3.71
7060,3.71,2.15,2.54
7071,2.93,2.15,2.93
7082,3.71,3.32,3.32
7093,2.54,1.76,2.93
7104,2.93,2.93,3.32
7115,2.93,2.93,3.32
7126,3.32,2.54,2.54
7137,3.71,1.37,3.71
7151,3.71,1.76,2.54
7162,2.93,2.93,2.93
7173,2.54,1.37,4.11
7184,3.71,2.93,3.32
7195,3.71,2.54,3.71
7207,3.32,1.76,4.11
7218,3.71,3.32,4.11
7229,3.32,2.93,4.11
7240,3.71,1.76,3.32
7251,3.71,2.54,3.71
7262,2.93,2.15,3.71
7273,3.71,2.15,2.54
7284,2.93,1.76,3.71
7295,4.11,2.93,2.93
7306,3.32,3.32,2.54
7317,2.93,1.37,2.93
7328,3.32,1.76,3.32
7339,3.71,3.32,2.54
7351,4.11,1.76,2.93
7362,2.93,2.15,2.54
7373,3.32,2.93,3.71
7384,2.93,1.76,2.54
7395,4.11,2.54,2.93
7406,4.11,2.54,3.71
7420,2.93,2.54,3.71
7431,2.93,1.76,4.11
7442,4.11,3.71,3.32
7453,2.93,1.37,3.32
7464,2.54,3.32,4.11
7475,2.93,2.15,4.11
7486,2.93,2.15,3.71
7497,3.32,2.15,3.71
7508,4.11,3.32,4.11
7519,2.15,2.54,4.11
7530,2.54,1.76,3.32
7541,2.15,1.76,3.71
7552,2.93,2.93,3.71
7564,3.71,1.76,2.54
7575,2.93,2.54,3.71
7586,2.93,3.32,3.32
7597,3.71,2.15,3.71
7608,2.54,1.76,2.54
7619,2.93,2.54,2.54
7630,3.71,1.76,3.71
7641,2.54,2.15,2.93
7652,4.11,2.93,3.32
7663,2.93,2.93,3.71
7674,3.71,1.37,2.93
7685,2.54,1.76,4.11
7699,2.93,2.54,2.93
7710,2.93,2.93,2.54
7721,2.93,3.32,3.71
7732,2.54,2.54,3.32
7743,3.71,3.32,3.71
7755,3.71,3.32,2.93
7766,2.54,2.54,2.54
7777,3.71,3.32,4.11
7788,2.54,1.76,4.11
7799,2.54,2.15,3.71
7810,2.93,2.15,4.11
7821,3.32,3.32,3.32
7832,3.71,1.76,4.11
7843,3.71,2.54,3.32
7854,3.71,2.15,1.76
7865,2.93,1.76,3.32
7876,3.32,2.15,2.54
7887,3.71,2.54,2.93
7899,3.71,2.93,3.71
7910,2.93,2.15,4.11
7921,4.11,3.32,2.54
7932,2.54,1.76,4.11
7943,2.93,1.76,2.54
7954,2.54,2.93,2.54
7968,4.11,2.15,3.32
7979,2.54,3.32,3.32
7990,2.93,2.93,4.11
8001,3.71,2.93,2.93
8012,2.54,2.93,3.71
8023,3.71,3.32,2.93
8034,2.54,2.15,2.93
8045,3.71,1.76,3.32
8056,2.93,2.93,2.93
8067,4.11,2.15,2.54
8078,4.11,2.54,2.93
8089,3.32,2.93,4.11
8101,3.32,2.54,2.93
8112,3.71,2.15,2.93
8123,2.54,2.15,2.54
8134,2.93,2.93,2.54
8145,2.93,2.93,3.71
8156,3.71,2.54,4.11
8167,3.71,1.37,2.93
8178,4.11,2.93,2.93
8189,2.93,1.37,2.93
8200,2.93,3.32,2.93
8211,2.93,1.76,4.11
8222,3.71,1.76,2.54
8234,3.71,2.93,3.71
8247,2.93,1.76,3.71
8258,2.54,2.93,2.93
8269,2.54,2.93,2.93
8280,2.54,2.15,3.71
8292,4.11,2.54,3.32
8303,4.11,2.54,3.71
8314,2.54,2.54,2.54
8325,2.54,2.93,3.71
8336,4.11,1.76,3.71
8347,3.71,2.54,4.11
8358,2.93,2.15,2.54
8369,4.11,1.76,4.11
8380,3.71,2.93,4.11
8391,3.71,3.32,2.54
8402,4.11,1.76,3.32
8413,2.93,1.76,2.54
8424,3.32,2.93,2.93
8435,3.32,3.32,3.71
8447,3.32,2.93,2.93
8458,3.71,1.76,4.11
8469,2.93,2.15,2.54
8480,2.54,2.93,2.93
8491,2.54,1.76,4.11
8502,3.32,2.15,2.54
8516,3.71,3.32,2.54
8527,2.93,3.32,4.11
8538,2.54,1.76,3.32
8549,2.54,2.15,4.11
8560,2.93,2.54,2.93
8571,2.54,2.93,3.71
8582,3.32,2.54,4.11
8593,2.93,2.15,3.32
8604,3.32,1.76,3.71
8615,2.93,2.54,2.93
8626,3.71,2.93,3.71
8638,2.54,2.93,2.93
8649,3.32,2.54,4.11
8660,4.11,2.93,3.71
8671,4.11,2.93,3.71
8682,3.32,2.54,4.11
8693,2.93,2.15,3.71
8704,3.32,2.54,3.32
8715,3.32,1.37,2.93
8726,2.54,2.93,2.93
8737,3.71,1.76,3.32
8748,2.54,2.15,3.71
8759,2.93,2.15,4.11
8770,3.71,2.93,2.54
8784,3.32,2.54,3.32
8795,3.32,2.54,3.71
8806,3.71,2.93,3.71
8817,2.93,3.32,2.93
8828,3.71,3.32,4.11
8839,2.54,3.32,3.71
8851,4.11,2.93,3.71
8862,2.93,1.76,3.32
8873,2.54,2.93,3.32
8884,4.11,2.93,4.11
8895,3.32,1.76,3.71
8906,2.54,2.93,2.54
8917,3.71,3.32,4.50
8928,2.15,2.93,3.32
8939,2.54,2.15,2.15
8950,3.71,2.15,3.32
8961,2.54,2.15,2.93
8972,3.32,2.15,2.93
8983,3.71,2.93,2.93
8995,3.71,1.76,2.93
9006,3.71,2.54,3.32
9017,3.32,2.93,2.54
9028,2.93,3.32,3.71
9039,2.54,1.37,2.93
9050,3.71,2.15,3.71
9064,4.11,2.93,2.93
9075,2.93,2.93,4.11
9086,3.71,2.54,3.32
9097,2.93,2.15,2.54
9108,2.93,2.54,2.54
9119,3.71,1.76,2.93
9130,2.54,1.76,2.93
9141,2.93,2.93,3.32
9152,2.54,2.93,4.11
9163,3.71,2.54,2.54
9174,2.54,2.54,2.93
9185,3.32,1.76,3.71
9196,2.54,2.54,2.93
9208,2.93,2.15,2.93
9219,2.93,2.54,2.93
9230,4.50,2.15,3.32
9241,3.71,1.76,3.32
9252,2.15,2.54,2.15
9263,3.71,1.37,4.11
9274,4.11,1.37,3.71
9285,3.71,2.93,3.32
9296,2.93,2.15,2.93
9307,4.11,2.93,4.11
9318,2.93,1.76,2.93
9332,4.11,2.93,4.11
9343,2.93,1.76,2.93
9354,3.71,2.15,2.54
9365,3.71,2.15,2.54
9376,2.54,2.93,3.32
9387,3.71,2.15,3.71
9398,3.32,2.15,3.71
9409,2.93,2.93,3.71
9420,2.15,1.76,3.32
9431,3.71,2.54,4.11
9442,2.93,1.76,3.71
9453,3.71,2.54,2.93
9464,2.54,2.15,2.93
9476,4.11,2.15,3.71
9487,2.54,1.76,3.71
9498,3.71,3.71,2.93
9509,3.71,3.32,2.93
9520,2.93,2.54,2.93
9531,2.54,2.15,4.11
9542,2.54,2.54,4.50
9553,2.93,3.32,2.93
9564,2.54,1.37,2.54
9575,3.71,2.54,2.93
9586,2.54,2.54,2.54
9600,3.32,2.54,2.93
9611,2.93,2.93,3.71
9622,3.71,2.54,3.32
9633,2.93,2.93,4.11
9644,2.54,1.76,2.54
9655,3.71,3.32,2.93
9667,2.93,2.93,2.93
9678,3.71,2.15,4.11
9689,2.15,3.32,4.11
9700,4.11,1.76,3.32
9711,2.54,2.15,3.71
9722,2.54,3.32,2.93
9733,2.93,2.54,2.93
9744,3.32,2.93,3.32
9755,3.32,2.15,3.71
9766,2.93,2.93,2.54
9777,3.71,2.93,2.93
9788,4.11,1.76,2.54
9800,3.71,2.93,3.32
9811,2.54,2.93,2.54
9822,3.32,2.15,3.32
9833,3.71,2.54,3.32
9844,4.11,2.54,2.93
9855,2.54,1.76,2.93
9866,2.54,2.93,3.71
9880,2.93,2.93,3.71
9891,3.32,2.15,2.93
9902,3.32,2.15,3.32
9913,3.71,2.15,3.32
9924,2.54,2.15,4.11
9935,4.11,2.54,3.32
9946,3.32,2.15,2.93
9957,3.71,2.54,3.71
9968,3.71,2.54,3.32
9979,2.54,2.54,3.32
9990,3.32,3.32,3.32
10002,3.71,1.76,4.11
10013,3.71,2.15,2.93
10024,3.32,3.32,2.54
10035,3.32,2.93,2.93
10046,2.93,2.93,2.93
10057,2.15,1.76,3.71
10068,2.93,3.32,3.71
10079,3.71,3.32,4.11
10090,2.54,3.32,3.71
10101,2.93,1.37,2.93
10112,3.32,2.93,2.54
10123,4.11,1.76,2.93
10135,4.11,3.32,2.54
10148,2.93,2.15,2.54
10159,4.11,2.93,3.32
10170,2.54,2.93,2.93
10181,4.11,2.93,3.71
10192,2.93,2.15,2.93
10204,3.71,2.15,3.71
10215,3.32,1.37,2.15
10226,2.54,2.54,2.54
10237,4.11,2.15,2.54
10248,3.32,2.54,4.11
10259,2.54,1.76,2.93
10270,2.54,2.93,3.32
10281,2.54,2.93,3.71
10292,3.32,2.15,2.54
10303,2.93,2.93,3.71
10314,2.93,3.32,3.71
10326,3.71,1.76,3.32
10337,2.93,3.32,2.54
10348,2.54,2.93,4.11
10359,2.54,3.32,2.93
10370,3.32,1.76,3.32
10381,3.71,2.15,3.71
10392,2.54,1.76,3.32
10406,3.71,2.54,3.71
10417,3.32,3.32,2.54
10428,3.71,1.76,2.54
10439,4.11,2.54,3.32
10450,2.93,2.93,3.71
10461,2.54,1.76,3.71
10472,4.11,1.76,3.71
10483,3.32,1.76,2.93
